# Spherical Bessel functions via up and down recursion
# x    d_rec    u_rec    gsl    relerr_ud   relerr_dg
81.500000  1.82321705e-03 -5.84563148e-03 -5.84563148e-03  1.00000000e+00  2.29985537e-15
81.600000  8.07456214e-04 -6.88225611e-03 -6.88225611e-03  1.00000000e+00  6.93157808e-16
81.700000 -1.81342095e-04 -7.84879567e-03 -7.84879567e-03  9.54834624e-01  0.00000000e+00
81.800000 -1.13363009e-03 -8.73593503e-03 -8.73593503e-03  7.70277601e-01  8.93579864e-16
81.900000 -2.04050193e-03 -9.53515996e-03 -9.53515996e-03  6.47449632e-01  7.27716571e-16
82.000000 -2.89377461e-03 -1.02388387e-02 -1.02388387e-02  5.59299503e-01  6.77703213e-16
82.100000 -3.68606053e-03 -1.08402950e-02 -1.08402950e-02  4.92500300e-01  8.00127432e-17
82.200000 -4.41083100e-03 -1.13338709e-02 -1.13338709e-02  4.39706001e-01  1.30098090e-15
82.300000 -5.06247022e-03 -1.17149805e-02 -1.17149805e-02  3.96514966e-01  1.33269631e-15
82.400000 -5.63631912e-03 -1.19801520e-02 -1.19801520e-02  3.60108041e-01  3.61999470e-16
82.500000 -6.12870871e-03 -1.21270594e-02 -1.21270594e-02  3.28572901e-01  6.43705567e-16
82.600000 -6.53698272e-03 -1.21545425e-02 -1.21545425e-02  3.00540470e-01  7.13611178e-17
82.700000 -6.85950921e-03 -1.20626158e-02 -1.20626158e-02  2.74974750e-01  7.19049460e-17
82.800000 -7.09568126e-03 -1.18524656e-02 -1.18524656e-02  2.51042194e-01  4.39079141e-16
82.900000 -7.24590666e-03 -1.15264357e-02 -1.15264357e-02  2.28023170e-01  7.52497792e-17
83.000000 -7.31158676e-03 -1.10880014e-02 -1.10880014e-02  2.05244520e-01  1.01692832e-15
83.100000 -7.29508491e-03 -1.05417335e-02 -1.05417335e-02  1.82019489e-01  3.29115412e-16
83.200000 -7.19968457e-03 -9.89325023e-03 -9.89325023e-03  1.57583569e-01  1.05206485e-15
83.300000 -7.02953785e-03 -9.14916022e-03 -9.14916022e-03  1.31013160e-01  6.63616334e-16
83.400000 -6.78960490e-03 -8.31699513e-03 -8.31699513e-03  1.01107478e-01  8.34302990e-16
83.500000 -6.48558475e-03 -7.40513373e-03 -7.40513373e-03  6.61988056e-02  2.34259574e-16
83.600000 -6.12383854e-03 -6.42271769e-03 -6.42271769e-03  2.38216083e-02  1.08036726e-15
83.700000 -5.71130574e-03 -5.37956019e-03 -5.37956019e-03  2.99116002e-02  1.61232834e-16
83.800000 -5.25541438e-03 -4.28604802e-03 -4.28604802e-03  1.01595156e-01  1.01184323e-15
83.900000 -4.76398619e-03 -3.15303835e-03 -3.15303835e-03  2.03478950e-01  2.33824456e-15
84.000000 -4.24513761e-03 -1.99175110e-03 -1.99175110e-03  3.61299779e-01  3.59268502e-15
84.100000 -3.70717777e-03 -8.13657969e-04 -8.13657969e-04  6.40040905e-01  1.69227957e-14
84.200000 -3.15850435e-03  3.69630727e-04  3.69630727e-04  1.00000000e+00  3.46118023e-14
84.300000 -2.60749859e-03  1.54648036e-03  1.54648036e-03  1.00000000e+00  9.81508125e-16
84.400000 -2.06242035e-03  2.70534627e-03  2.70534627e-03  1.00000000e+00  9.61830743e-16
84.500000 -1.53130436e-03  3.83488687e-03  3.83488687e-03  1.00000000e+00  7.35074004e-16
84.600000 -1.02185868e-03  4.92407458e-03  4.92407458e-03  1.00000000e+00  1.49725083e-15
84.700000 -5.41366486e-04  5.96230337e-03  5.96230337e-03  1.00000000e+00  6.54634221e-16
84.800000 -9.65919824e-05  6.93949194e-03  6.93949194e-03  1.00000000e+00  1.62485996e-15
84.900000  3.06308448e-04  7.84618155e-03  7.84618155e-03  9.24855241e-01  1.54763999e-15
85.000000  6.61869104e-04  8.67362751e-03  8.67362751e-03  8.58203772e-01  1.09999871e-15
85.100000  9.65390994e-04  9.41388342e-03  9.41388342e-03  8.13977171e-01  3.68545774e-16
85.200000  1.21301032e-03  1.00598774e-02  1.00598774e-02  7.84791555e-01  3.44879644e-16
85.300000  1.40175880e-03  1.06054798e-02  1.06054798e-02  7.66514375e-01  1.47211740e-15
85.400000  1.52961528e-03  1.10455608e-02  1.10455608e-02  7.56724633e-01  1.02083569e-15
85.500000  1.59554827e-03  1.13760390e-02  1.13760390e-02  7.53993365e-01  1.29615849e-15
85.600000  1.59954901e-03  1.15939193e-02  1.15939193e-02  7.57524106e-01  7.48117798e-16
85.700000  1.54265497e-03  1.16973192e-02  1.16973192e-02  7.66970095e-01  8.15655188e-16
85.800000  1.42696367e-03  1.16854856e-02  1.16854856e-02  7.82349791e-01  9.64932307e-16
85.900000  1.25563695e-03  1.15587991e-02  1.15587991e-02  8.04027748e-01  3.00156349e-16
86.000000  1.03289589e-03  1.13187682e-02  1.13187682e-02  8.32751945e-01  5.36412804e-16
86.100000  7.64006767e-04  1.09680114e-02  1.09680114e-02  8.69756975e-01  3.95405194e-16
86.200000  4.55258590e-04  1.05102298e-02  1.05102298e-02  9.16965196e-01  9.90305734e-16
86.300000  1.13933014e-04  9.95016765e-03  9.95016765e-03  9.77358530e-01  8.71705652e-16
86.400000 -2.51732559e-04  9.29356372e-03  9.29356372e-03  1.00000000e+00  1.30661011e-15
86.500000 -6.32587477e-04  8.54709273e-03  8.54709273e-03  1.00000000e+00  1.11628356e-15
86.600000 -1.01861458e-03  7.71829765e-03  7.71829765e-03  1.00000000e+00  6.18075355e-16
86.700000 -1.39897951e-03  6.81551367e-03  6.81551367e-03  1.00000000e+00  2.35436285e-15
86.800000 -1.76208064e-03  5.84778454e-03  5.84778454e-03  1.00000000e+00  1.03826195e-15
86.900000 -2.09559717e-03  4.82477219e-03  4.82477219e-03  1.00000000e+00  1.34829434e-15
87.000000 -2.38653251e-03  3.75666036e-03  3.75666036e-03  1.00000000e+00  2.07797749e-15
87.100000 -2.62124942e-03  2.65405341e-03  2.65405341e-03  1.00000000e+00  1.38892736e-15
87.200000 -2.78549256e-03  1.52787117e-03  1.52787117e-03  1.00000000e+00  1.11409747e-14
87.300000 -2.86439278e-03  3.89240942e-04  3.89240942e-04  1.00000000e+00  3.02915171e-14
87.400000 -2.84244643e-03 -7.50612360e-04 -7.50612360e-04  5.82187543e-01  5.77769421e-16
87.500000 -2.70346022e-03 -1.88047671e-03 -1.88047671e-03  1.79536395e-01  2.24857264e-15
87.600000 -2.43044988e-03 -2.98926317e-03 -2.98926317e-03  1.03107540e-01  2.61143138e-15
87.700000 -2.00547611e-03 -4.06611460e-03 -4.06611460e-03  3.39390217e-01  3.09306216e-15
87.800000 -1.40939554e-03 -5.10051192e-03 -5.10051192e-03  5.66999823e-01  7.65242368e-16
87.900000 -6.21495213e-04 -6.08237674e-03 -6.08237674e-03  8.14586192e-01  5.70409743e-16
88.000000  3.81034581e-04 -7.00216948e-03 -7.00216948e-03  1.00000000e+00  9.90963432e-16
88.100000  1.62385510e-03 -7.85098202e-03 -7.85098202e-03  1.00000000e+00  0.00000000e+00
88.200000  3.13656066e-03 -8.62062386e-03 -8.62062386e-03  1.00000000e+00  1.60983567e-15
88.300000  4.95423898e-03 -9.30370111e-03 -9.30370111e-03  1.00000000e+00  6.52593209e-16
88.400000  7.11974988e-03 -9.89368749e-03 -9.89368749e-03  1.00000000e+00  7.01345571e-16
88.500000  9.68711172e-03 -1.03849866e-02 -1.03849866e-02  1.00000000e+00  1.08576959e-15
88.600000  1.27266480e-02 -1.07729848e-02 -1.07729848e-02  1.00000000e+00  5.63588667e-16
88.700000  1.63330306e-02 -1.10540949e-02 -1.10540949e-02  1.00000000e+00  1.09851277e-15
88.800000  2.06382829e-02 -1.12257885e-02 -1.12257885e-02  1.00000000e+00  7.72651060e-17
88.900000  2.58336871e-02 -1.12866193e-02 -1.12866193e-02  1.00000000e+00  3.07394701e-16
89.000000  3.22085845e-02 -1.12362344e-02 -1.12362344e-02  1.00000000e+00  3.08773101e-16
89.100000  4.02234799e-02 -1.10753760e-02 -1.10753760e-02  1.00000000e+00  4.69886567e-16
89.200000  5.06589129e-02 -1.08058712e-02 -1.08058712e-02  1.00000000e+00  0.00000000e+00
89.300000  6.49508330e-02 -1.04306120e-02 -1.04306120e-02  1.00000000e+00  4.15777012e-16
89.400000  8.60570162e-02 -9.95352446e-03 -9.95352446e-03  1.00000000e+00  5.22847003e-16
89.500000  1.21187376e-01 -9.37952798e-03 -9.37952798e-03  1.00000000e+00  9.24739219e-16
89.600000  1.93691480e-01 -8.71448470e-03 -8.71448470e-03  1.00000000e+00  1.19437250e-15
89.700000  4.45353451e-01 -7.96513983e-03 -7.96513983e-03  1.00000000e+00  3.26684185e-16
89.800000 -1.66914582e+00 -7.13905341e-03 -7.13905341e-03  9.91482291e-01  7.89719725e-16
89.900000 -2.88349905e-01 -6.24452425e-03 -6.24452425e-03  9.57605958e-01  4.16698712e-16
90.000000 -1.54640607e-01 -5.29050664e-03 -5.29050664e-03  9.33840182e-01  0.00000000e+00
90.100000 -1.02883108e-01 -4.28652091e-03 -4.28652091e-03  9.20004932e-01  1.51759741e-15
90.200000 -7.46894374e-02 -3.24255858e-03 -3.24255858e-03  9.16784921e-01  3.81177531e-15
90.300000 -5.65006208e-02 -2.16898301e-03 -2.16898301e-03  9.26061099e-01  1.89949310e-15
90.400000 -4.34988329e-02 -1.07642666e-03 -1.07642666e-03  9.51702955e-01  3.12239270e-15
90.500000 -3.35464686e-02  2.43140731e-05  2.43140731e-05  1.00000000e+00  4.93712053e-13
90.600000 -2.55539719e-02  1.12238545e-03  1.12238545e-03  1.00000000e+00  1.25577432e-14
90.700000 -1.89107670e-02  2.20698329e-03  2.20698329e-03  1.00000000e+00  9.72694405e-15
90.800000 -1.32505036e-02  3.26745924e-03  3.26745924e-03  1.00000000e+00  3.45090842e-15
90.900000 -8.34187817e-03  4.29342514e-03  4.29342514e-03  1.00000000e+00  4.94951278e-15
91.000000 -4.03304823e-03  5.27485477e-03  5.27485477e-03  1.00000000e+00  4.27526561e-15
91.100000 -2.21244440e-04  6.20218174e-03  6.20218174e-03  1.00000000e+00  1.32855451e-15
91.200000  3.16482713e-03  7.06639265e-03  7.06639265e-03  3.81339234e-01  1.84116942e-15
91.300000  6.17567531e-03  7.85911465e-03  7.85911465e-03  1.19947598e-01  5.51818988e-16
91.400000  8.84778568e-03  8.57269648e-03  8.57269648e-03  1.57911353e-02  1.72001302e-15
91.500000  1.12080479e-02  9.20028231e-03  9.20028231e-03  9.83797093e-02  9.42755568e-17
91.600000  1.32767420e-02  9.73587749e-03  9.73587749e-03  1.53866209e-01  1.78178441e-15
91.700000  1.50696047e-02  1.01744058e-02  1.01744058e-02  1.93915264e-01  6.81995003e-16
91.800000  1.65992907e-02  1.05117574e-02  1.05117574e-02  2.24540685e-01  1.40272925e-15
91.900000  1.78764244e-02  1.07448274e-02  1.07448274e-02  2.49171384e-01  4.84341927e-16
92.000000  1.89103679e-02  1.08715444e-02  1.08715444e-02  2.69923014e-01  8.77610282e-16
92.100000  1.97097869e-02  1.08908882e-02  1.08908882e-02  2.88192947e-01  3.98205235e-16
92.200000  2.02830698e-02  1.08028984e-02  1.08028984e-02  3.04966258e-01  5.62028073e-16
92.300000  2.06386367e-02  1.06086713e-02  1.06086713e-02  3.20986545e-01  5.72317871e-16
92.400000  2.07851661e-02  1.03103470e-02  1.03103470e-02  3.36859503e-01  5.04752210e-16
92.500000  2.07317562e-02  9.91108628e-03  9.91108628e-03  3.53122263e-01  1.13768585e-15
92.600000  2.04880356e-02  9.41503727e-03  9.41503727e-03  3.70296337e-01  1.38187728e-15
92.700000  2.00642327e-02  8.82729254e-03  8.82729254e-03  3.88935513e-01  1.76866363e-15
92.800000  1.94712111e-02  8.15383705e-03  8.15383705e-03  4.09677985e-01  4.25498686e-16
92.900000  1.87204775e-02  7.40148736e-03  7.40148736e-03  4.33313123e-01  2.34374983e-15
93.000000  1.78241665e-02  6.57782275e-03  6.57782275e-03  4.60878154e-01  1.18675372e-15
93.100000  1.67950054e-02  5.69110907e-03  5.69110907e-03  4.93811252e-01  5.33422580e-16
93.200000  1.56462629e-02  4.75021586e-03  4.75021586e-03  5.34212164e-01  3.37799221e-15
93.300000  1.43916841e-02  3.76452781e-03  3.76452781e-03  5.85317926e-01  7.48812544e-16
93.400000  1.30454137e-02  2.74385126e-03  2.74385126e-03  6.52440913e-01  4.89972147e-15
93.500000  1.16219101e-02  1.69831673e-03  1.69831673e-03  7.45001830e-01  1.21934037e-14
93.600000  1.01358517e-02  6.38278520e-04  6.38278520e-04  8.81516464e-01  1.01068777e-14
93.700000  8.60203778e-03 -4.25787763e-04 -4.25787763e-04  1.00000000e+00  3.65400383e-14
93.800000  7.03528496e-03 -1.48338861e-03 -1.48338861e-03  1.00000000e+00  2.99667187e-15
93.900000  5.45032102e-03 -2.52411600e-03 -2.52411600e-03  1.00000000e+00  2.66313175e-15
94.000000  3.86167768e-03 -3.53774978e-03 -3.53774978e-03  1.00000000e+00  3.92277257e-15
94.100000  2.28358347e-03 -4.51435790e-03 -4.51435790e-03  1.00000000e+00  4.22694848e-15
94.200000  7.29858075e-04 -5.44439368e-03 -5.44439368e-03  1.00000000e+00  1.43381543e-15
94.300000 -7.86190542e-04 -6.31878910e-03 -6.31878910e-03  7.78693091e-01  1.57857144e-15
94.400000 -2.25186525e-03 -7.12904309e-03 -7.12904309e-03  5.19904647e-01  1.70332318e-15
94.500000 -3.65517388e-03 -7.86730416e-03 -7.86730416e-03  3.65557675e-01  2.31522719e-15
94.600000 -4.98491743e-03 -8.52644644e-03 -8.52644644e-03  2.62114842e-01  2.23797316e-15
94.700000 -6.23077145e-03 -9.10013835e-03 -9.10013835e-03  1.87162206e-01  1.42969541e-15
94.800000 -7.38335974e-03 -9.58290343e-03 -9.58290343e-03  1.29642200e-01  1.35767058e-15
94.900000 -8.43431971e-03 -9.97017252e-03 -9.97017252e-03  8.34498876e-02  1.04394792e-15
95.000000 -9.37635865e-03 -1.02583270e-02 -1.02583270e-02  4.49188913e-02  9.30071654e-16
95.100000 -1.02033005e-02 -1.04447323e-02 -1.04447323e-02  1.16927276e-02  7.47386858e-16
95.200000 -1.09101224e-02 -1.05277622e-02 -1.05277622e-02  1.78357244e-02  6.59104351e-16
95.300000 -1.14929817e-02 -1.05068127e-02 -1.05068127e-02  4.48262803e-02  1.23828476e-15
95.400000 -1.19492309e-02 -1.03823057e-02 -1.03823057e-02  7.01664762e-02  2.50626912e-16
95.500000 -1.22774239e-02 -1.01556829e-02 -1.01556829e-02  9.45807888e-02  3.41626159e-16
95.600000 -1.24773096e-02 -9.82938979e-03 -9.82938979e-03  1.18705139e-01  2.64725000e-16
95.700000 -1.25498168e-02 -9.40684903e-03 -9.40684903e-03  1.43144127e-01  7.37642741e-16
95.800000 -1.24970270e-02 -8.89242519e-03 -8.89242519e-03  1.68522400e-01  6.82775737e-16
95.900000 -1.23221385e-02 -8.29137962e-03 -8.29137962e-03  1.95539590e-01  1.56915093e-15
96.000000 -1.20294200e-02 -7.60981686e-03 -7.60981686e-03  2.25039454e-01  1.59571046e-15
96.100000 -1.16241554e-02 -6.85462277e-03 -6.85462277e-03  2.58108657e-01  8.22488923e-16
96.200000 -1.11125797e-02 -6.03339508e-03 -6.03339508e-03  2.96231896e-01  1.79700179e-15
96.300000 -1.05018073e-02 -5.15436710e-03 -5.15436710e-03  3.41554717e-01  0.00000000e+00
96.400000 -9.79975286e-03 -4.22632530e-03 -4.22632530e-03  3.97361792e-01  2.05228343e-16
96.500000 -9.01504543e-03 -3.25852158e-03 -3.25852158e-03  4.69017999e-01  1.99636948e-15
96.600000 -8.15693764e-03 -2.26058115e-03 -2.26058115e-03  5.66003922e-01  7.38602703e-15
96.700000 -7.23520963e-03 -1.24240688e-03 -1.24240688e-03  7.06897126e-01  1.30026746e-14
96.800000 -6.26006951e-03 -2.14081185e-04 -2.14081185e-04  9.33865863e-01  4.07687742e-14
96.900000 -5.24205092e-03  8.14233778e-04  8.14233778e-04  1.00000000e+00  2.63649134e-14
97.000000 -4.19190881e-03  1.83239643e-03  1.83239643e-03  1.00000000e+00  2.84008981e-15
97.100000 -3.12051447e-03  2.83038570e-03  2.83038570e-03  1.00000000e+00  7.50793879e-15
97.200000 -2.03875067e-03  3.79839960e-03  3.79839960e-03  1.00000000e+00  5.53746955e-15
97.300000 -9.57408091e-04  4.72695143e-03  4.72695143e-03  1.00000000e+00  4.67906740e-15
97.400000  1.12916180e-04  5.60696264e-03  5.60696264e-03  9.60517982e-01  1.08285583e-15
97.500000  1.16191696e-03  6.42985161e-03  6.42985161e-03  6.93900848e-01  3.30495381e-15
97.600000  2.17967531e-03  7.18761719e-03  7.18761719e-03  5.34619996e-01  1.50843060e-15
97.700000  3.15674799e-03  7.87291653e-03  7.87291653e-03  4.27589482e-01  2.75425802e-15
97.800000  4.08425118e-03  8.47913611e-03  8.47913611e-03  3.49816879e-01  1.02293645e-16
97.900000  4.95393785e-03  9.00045556e-03  9.00045556e-03  2.89981628e-01  3.56563999e-15
98.000000  5.75826790e-03  9.43190349e-03  9.43190349e-03  2.41842932e-01  2.20704991e-15
98.100000  6.49047067e-03  9.76940479e-03  9.76940479e-03  2.01658010e-01  2.04202000e-15
98.200000  7.14459913e-03  1.00098191e-02  1.00098191e-02  1.67025192e-01  9.53161990e-16
98.300000  7.71557544e-03  1.01509700e-02  1.01509700e-02  1.36310323e-01  8.54461925e-16
98.400000  8.19922740e-03  1.01916644e-02  1.01916644e-02  1.08338249e-01  3.40420054e-16
98.500000  8.59231567e-03  1.01317026e-02  1.01317026e-02  8.22145601e-02  3.42434741e-16
98.600000  8.89255140e-03  9.97187806e-03  9.97187806e-03  5.72149113e-02  1.04376937e-15
98.700000  9.09860447e-03  9.71396790e-03  9.71396790e-03  3.27102226e-02  3.57160636e-16
98.800000  9.21010205e-03  9.36071327e-03  9.36071327e-03  8.11010273e-03  1.01925770e-15
98.900000  9.22761782e-03  8.91579046e-03  8.91579046e-03  1.71868126e-02  7.78270186e-16
99.000000  9.15265200e-03  8.38377286e-03  8.38377286e-03  4.38446916e-02  5.17286043e-16
99.100000  8.98760241e-03  7.77008406e-03  7.77008406e-03  7.26543223e-02  1.73023957e-15
99.200000  8.73572703e-03  7.08094269e-03  7.08094269e-03  1.04622804e-01  1.83738616e-16
99.300000  8.40109847e-03  6.32329957e-03  6.32329957e-03  1.41112654e-01  9.60184172e-16
99.400000  7.98855093e-03  5.50476769e-03  5.50476769e-03  1.84075046e-01  6.30262192e-16
99.500000  7.50362026e-03  4.63354581e-03  4.63354581e-03  2.36469900e-01  1.40393843e-15
99.600000  6.95247765e-03  3.71833649e-03  3.71833649e-03  3.03082887e-01  3.32404149e-15
99.700000  6.34185795e-03  2.76825921e-03  2.76825921e-03  3.92267045e-01  6.18814678e-15
99.800000  5.67898318e-03  1.79275965e-03  1.79275965e-03  5.20122763e-01  9.49484450e-15
99.900000  4.97148205e-03  8.01515816e-04  8.01515816e-04  7.22322497e-01  4.46387595e-15
100.000000  4.22730655e-03 -1.95657860e-04 -1.95657860e-04  1.00000000e+00  9.92588360e-14
